datetime,wtr,DO_con,PhoticDepth,DO_sat,Flux,Flux_Modelled,Conc_Modelled
2004-05-26,10.5,12.3,9.75212509973949,11.1547389702512,0.164411902559699,0.0442181159872652,11.321634009895
2004-05-26,10.4,12.3,9.75212509973949,11.1808523769975,0.160663102265307,0.0442181159872652,11.321634009895
2004-06-10,15.3,10.1,13.5446181940826,10.0176814171533,0.00850862049664002,-0.00696946064977268,10.6544848986697
2004-06-10,15.2,10.2,13.5446181940826,10.0392373105649,0.0166167670423827,-0.00696946064977268,10.6544848986697
2004-06-23,17.7,9.7,11.6483716469111,9.52424747382777,0.0211234277287477,-0.0141153363876573,9.74312356216937
2004-06-23,17.6,10.3,11.6483716469111,9.54392899364683,0.0908710196566521,-0.0141153363876573,9.74312356216937
2004-07-08,16.8,9.5,11.6483716469111,9.70405728152697,-0.0245253330506084,-0.0156899216341474,9.36752196736714
2004-07-08,16.8,9.8,11.6483716469111,9.70405728152697,0.0115312088190338,-0.0156899216341474,9.36752196736714
2004-07-20,22.2,8.7,13.8155105579643,8.70863365629744,-0.000874894834012988,-0.0280149057453946,8.92992928462908
2004-07-20,22.1,8.7,13.8155105579643,8.72538282810799,-0.002572178509226,-0.0280149057453946,8.92992928462908
2004-08-04,22.1,9.3,13.0028334663193,8.72538282810799,0.0618683645170562,-0.0289809186854813,8.54711597663868
2004-08-04,22.1,9.3,13.0028334663193,8.72538282810799,0.0618683645170562,-0.0289809186854813,8.54711597663868
2004-08-19,18.3,9.7,7.58498618868627,9.40767854886395,0.0539552770973929,-0.00849152498799978,9.10102867813533
2004-08-19,18.3,10,7.58498618868627,9.40767854886395,0.109327823540058,-0.00849152498799978,9.10102867813533
2004-09-02,18.3,9.3,13.0028334663193,9.40767854886395,-0.0115936244819264,0.0207164357889722,9.49450334302
2004-09-02,18.2,9.3,13.0028334663193,9.42692763669434,-0.0136661514455566,0.0207164357889722,9.49450334302
2004-09-21,17.6,9.2,10.5648021913844,9.54392899364683,-0.0455759210994239,-0.017132397410557,9.42220598080919
2004-09-21,17.6,9.1,10.5648021913844,9.54392899364683,-0.0588274706754461,-0.017132397410557,9.42220598080919
2004-09-30,16.8,9.2,9.48123273585784,9.70405728152697,-0.0744291606163078,-0.00658573872184469,9.50198211573366
2004-09-30,16.8,9.2,9.48123273585784,9.70405728152697,-0.0744291606163078,-0.00658573872184469,9.50198211573366
2004-10-14,13.1,9.5,9.21034037197618,10.5118899532848,-0.153810378051725,-0.012009311507674,10.2297824396427
2004-10-14,13.1,9.5,9.21034037197618,10.5118899532848,-0.153810378051725,-0.012009311507674,10.2297824396427
2004-10-28,10.2,9.9,11.1065869191477,11.2334042882958,-0.168077377614167,0.0031350573707519,10.9434535544863
2004-10-28,10.2,9.9,11.1065869191477,11.2334042882958,-0.168077377614167,0.0031350573707519,10.9434535544863
